Product URL,Product Name,Product Price,Rating,Number of Reviews,ASIN,Description,Manufacturer
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1688660134&sprefix=ba%2Caps%2C283&sr=8-111,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"₹1,499",4.3,952,B081RLHHCY," Stylish, gaming-inspired design with the cyber-text pattern and ROG Logo. Material : Polyester Quick-access exterior pocket for your essential accessories Generous 16L interior for easy transport of an up 15.6-inch laptop It also features Ghost chain for better security, Large air mesh back & Luggage strap",Brand: ASUS 
https://www.amazon.in/SKYTONE-Cosmetic-Bag-Cosmetics-Organizer/dp/B0BV358QKF/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1688660134&sprefix=ba%2Caps%2C283&sr=8-112,"SKYTONE 12cms Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer (L_Pink)",₹749,4.0,212,B0BV358QKF," High-Quality Materials : Travel makeup pouch made of easy-to-clean PU leather fabric, special water-resistant surface to prevent internal products from getting wet. PU Leather makeup bag function : Portable and Lightweight design with handle, Made of high-quality soft PU leather fabric, strong thickness make the bag more durable and easy to clean, special water-resistant surface to prevent internal products from getting wet.No need to worry about messy leaks when traveling. Multifunctional storage makeup bags : This Make up Bags not only can storage your cosmetics, but also Jewelry, Electronic Accessories, Camera, Essential oil, Toiletries, Shaving Kit, glasses,Valuable objects and so on. Convenient and Durable Handle : The zipper of the makeup travel bag opening design is reasonable,It's a easy to handle and very practical zipper pouch Wonderful Gift : The travel makeup bag is perfect for daily use or travelling, it's a great gift for women and girls with the gift box on Mother's Day, Women's Day or Christmas .",Brand: SKYTONE 
https://www.amazon.in/PUMA-Gym-Bag-IND-Fig-CASTLEROCK/dp/B089T98TKG/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1688660134&sprefix=ba%2Caps%2C283&sr=8-113,Puma Unisex Gym Bag IND,₹849,4.0,460,B089T98TKG, Care Instructions: Hand Wash Only Style Name:-Backpack Model Name:-Gym Bag IND II Brand Color:-Fig-CASTLEROCK Dimensions:-40 x 20 x 20 cm Material:-Polyester,Brand: Puma
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1688660134&sprefix=ba%2Caps%2C283&sr=8-114,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",₹599,4.7,187,B0BLK1Z7DQ," LARGE CAPACITY: Delta Laptop Backpack for Travel, Business and Work with Lots of Space & Pockets --- Separate laptop compartment that can accommodate laptops up to 15.6 inches, and large main space with store books, wallets, clothes and other daily necessities. Multifunctional pockets in the main compartment can hold pens, cards, keys, etc. to keep your belongings in order. The external front zipper and two side pockets are also good choices for water bottle or umbrella. DAILY TRAVEL SUPPLIES: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm ERGONOMIC DESIGN: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction. MULTI-LEVEL ORGANIZER: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. MADE IN INDIA: TABELITO DELTA Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks.The Tabelito Delta casual backpack comes with 6 month of warranty",Brand: Tabelito 
https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1688660134&sprefix=ba%2Caps%2C283&sr=8-115,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,₹746,4.0,"1,196",B0B7DT6HY3," SPACIOUS AND LIGHTWEIGHT: Light weight and spacious 35L Laptop backpack 2 Main Compartment and 2 Front Pocket with Two Side Water Bottle Pocket. <br> COMFORT WITH QUALITY: This casual Bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Barracks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women. <br> PREMIUM FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 46 cm X 33 cm X 20cm.; BACK SUPPORT: Air Mash foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily. <br> OTHER FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night. <br> Water Resistance Level: Waterproof; Pattern Name: Self Design; Age Range Description: Adult; Pocket Description: Utility Pocket <br>",Brand: Martucci 
https://www.amazon.in/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1688660134&sprefix=ba%2Caps%2C283&sr=8-116,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,₹352,4.0,"3,628",B07NLB6FRS," Strong stitching at major stress points provide long-lasting durability against daily activities Adjustable shoulder strap Main large compartment with double zip closure High quality double zippers, easy to access Highly water-resistant finish to save inner items from water splashes",Brand: Nivia 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODcyNjYxMjM0NjU5MTcwOjE2ODg2NjAxMzQ6c3BfYnRmOjIwMTMyMTI0MjA4Mzk4OjowOjo&url=%2FHalf-Moon-Trekking-Bags-Compartment%2Fdp%2FB08PSX1LN9%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660134%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"₹1,399",4.1,"1,323",B08PSX1LN9," ROOMY ENOUGH BACKPACK FOR MEN: This laptop bag for men is ultra lightweight comes with three main compartments having the capacity of approx 45 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 3 main compartments to store all your essentials and 1 small front pocket to carry small accessories. It also features an Internal Organiser (small pockets inside a office bag for men / office bag for women). COMFORTABLE TRAVEL : This backpack for men has Honeycomb padded structure which helps you travelling comfortably all day long, provides proper air circulation while in summer also to prevent you feel more relax. The laptop bag for men comes with Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. CAPACITY : 45L; Weight: 0.7kg ; Dimensions: 56x36x25cm ; Utility: Ideal for Travel, Hiking, Trekking & Camping. OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover, Internal Organiser (Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps), 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc. QUALITY OF BACKPACK FOR MEN: A major problem in many rucksack/office bag for men is that it get torn between your journey but this laptop bag for men is strong enough to hold even the heaviest of your items without any problem. It is made up of a strong polyester material, is stitched properly, and is bartacked on every pressure point for extra strength. OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap, Breathable Mesh etc.",Brand: Half Moon 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODcyNjYxMjM0NjU5MTcwOjE2ODg2NjAxMzQ6c3BfYnRmOjIwMTIzNDg0NTE4Nzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB09B66Y2P4%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660134%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 40 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black & A. Blue),"₹1,199",4.2,"1,163",B09B66Y2P4," Material: Nylon, Inner Material: Polyester, Capacity: 40 Liters, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap, 3 compartments and 6 pockets Backpack with glossy finish",Brand: HEROZ 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjk3OTU4ODIxMzYwMTY5OjE2ODg2NjAxMzc6c3BfYXRmX25leHQ6MjAwOTA4NjE5ODYxOTg6OjA6Og&url=%2FSwiss-Military-Laptop-Backpack-Digital%2Fdp%2FB09T9JQQCB%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660137%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA9XP90DC1X0F8,Swiss Military Multi Utility Backpack with USB Charging Port - LBP89 and Combo Offers,"₹2,260",3.6,50,B09T9JQQCB," Care Instructions: Wipe with Dry Cloth PRODUCT 1:- Material: 100% Polyester Melange with PU, Capacity: 29.L Approx. Size: 47x32x19(cm) Approx.<br> PRODUCT 1:- Cushion Handle, Utility Pocket For Mobile & Power Bank, Quick Access Pocket; PRODUCT 1:- 2 Side Pocket Cum Bottle Holder, Separate Compartment For Files & Organiser Pocket<br> PRODUCT 2:- Made of double-layer vacuum insulated stainless steel, , to ensure that the hot & cold temperature of the liquid is maintained up to 6 to 8 hours<br> PRODUCT 2:- Cap lid equipped with intelligent HD sensors, LED touch screen life upto 70,000 touches without battery change<br> Closure Type: Zipper; Pattern Name: Solid; Style Name: Casual; Age Range Description: Adult; Strap Type: Shoulder Strap; Special Features: Laptop Compartment; Water Resistance Level: Water Resistant; Color Name: Combo Option 2<br>",Brand: Swiss Military
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjk3OTU4ODIxMzYwMTY5OjE2ODg2NjAxMzc6c3BfYXRmX25leHQ6MjAxNTU1MDkxNDY1OTg6OjA6Og&url=%2FWALKENT-Waterproof-Identity-Anti-Theft-Expandable%2Fdp%2FB0B65SCVRX%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660137%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Walkent Waterproof 15.6 inch Laptop Bag 39L (Model Identity, Black) 180° Openable, Anti-Theft, External USB, Expandable for Office, Home, College, Men Women","₹2,990",3.9,16,B0B65SCVRX," LOTS OF STORAGE SPACE & POCKETS – Padded computer compartment can hold 15.6 Inch, 14.3 Inch, 13.3 Inch laptop along with other things of daily necessities, tech electronics accessories EXPANDABLE DESIGN FOR TRAVEL – Turn this 26L Small bag into a 39L backpack suitable to carry extra files, clothes for your daily need or a short Trip WATER RESISTANT CUSHIONED COMPARTMENT – Special padded compartments to store Laptop, Ipad, Tablet etc... With over 5 pockets, there is a place for everything BACKPACK WITH CHARGE PORT - USB Charger port is a convenient external connection, it offers an easy access to charge your devices 180° OPENABLE - You can open the backpack like a suitcase in 180°. Apt to plan and store your belongings SHOE COMPARTMENT - Comes with a shoe zompartment with a separate zipper and foldable lining. Fold this lining when this compartment is not in use",Brand: WALKENT 
https://www.amazon.in/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-115,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,₹352,4.0,"3,628",B07NLB6FRS," Strong stitching at major stress points provide long-lasting durability against daily activities Adjustable shoulder strap Main large compartment with double zip closure High quality double zippers, easy to access Highly water-resistant finish to save inner items from water splashes",Brand: Nivia 
https://www.amazon.in/Auxter-Premium-Sports-Compartment-Black-Green/dp/B08XWBDGMB/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-116,AUXTER Premium Sports Gym Duflle Bag with Shoe Compartment for Men and Women,₹484,4.3,"1,265",B08XWBDGMB," Material & Dimensions :Made of high quality fabric. And Dimensions are 48 cm x 23 cm x 23 cm Capacity :The sports bag has one spacious main Compartment .One shoe compartment for sneakers and wet clothes. Side mesh pocket fits one water bottle and one protein shaker. one front easy access pocket for keys and accessories . Comfortable, strong and adjustable strap it can be as a handbag or cross bag as you like It is a great bag for workout, travel, sports activity, tennis, basketball, yoga, camping, hiking and many outdoor activities. BUY WITH 100% CONFIDENCE: This Product is made in INDIA By “The INDIAN KARIGAR “ and pass though the many quality checks and tests This Product is come With 1 year of Warranty. ORDER NOW WITH NO RISK!",Brand: AUXTER 
https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-117,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,₹351,3.9,300,B08GY2ZN96," Care Instructions: Wipe with Dry Cloth : Outer Material: Polyester, Color: Blue, Black : Water resistant : Capacity: 16 liters; Weight: 180 grams; Dimensions: 42 cms x 28 cms x 14 cms (LxWxH) : 1 Main compartments : Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars",Brand: Gear 
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QB6D7B/ref=sr_1_118_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-118,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"₹1,445",4.5,"3,957",B089QB6D7B," Care Instructions: Hand Wash Only This Anti-Theft Backpack apply anti-theft design technology. Zipper of main pocket is fully hidden in the back of this bag ,no theft will easily open your backpack. USB Charge External USB port with built-in charging cable offers a convenient charging of your electronic device anywhere, and this bag do not include a battery, you need a power bank to charge it Spacious compartment -- Power bank port -- Water Bottle Pouch This Backpack is made of Water Repellent Fabric so now you can travel carefree without worrying about water splashes or rain. Size: HxWxD : 47x29x17 CM, Capacity (Liters): 23",Brand: Arctic Fox 
https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-119,ADISA Women's Sling Bag,₹564,4.0,"2,805",B08Q4FHQLN, Outer Material : PU / Synthetic Leather Closure : Turn Lock; Compartments: 1; Pockets: 1 Dimensions : L x W x H - 8.1 x 2.75 x 6 inches Inner Material Type : Polyester Age Range Description : Adult; Outer Material Type: Polyurethane,Brand: ADISA 
https://www.amazon.in/Wesley-Waterproof-Backpack-Business-Dimensions/dp/B0BMQ4D59H/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-120,Wesley Ignite Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18.5 inches) (Compatible with 39.62cm(15.6inch laptop),₹499,4.2,45,B0BMQ4D59H," Capacity design: Can hold laptops of 15.6 inches and below. A main spacious packing room, and there are multiple pockets, pen pockets and compartments for small items at the front to keep your items organized and easier to find. An anti-theft pocket located inside the bag keeps your passport, wallet, phone and other valuable items safe and handy Durable & comfortable: This classic college backpack is made of water-resistant, sturdy and tear-resistant oxford material, with double metal zippers. Comfortable airflow back design with thick but soft multi-panel ventilated padding gives you maximum back support. Lightweight structure and ergonomically shaped shoulder straps with two ""S"" adjustable breathable padding make carrying easy and comfortable Function& Safe: External dimensions: A luggage strap allows backpack fit on luggage/suitcase, slide over the luggage upright handle tube for easier carrying. Internal shockproof belt for fastening your laptop and iPad, preventing them from sliding and bumping. With a hidden anti theft pocket inside the bag protect your valuable items from thieves. Well made for international airplane travel and day trip Ideal Gift: This fashionable laptop backpack can be a great companion for travel, business, everyday use and outdoor activities. Also, a perfect college high school student backpack for boys, girls, teens. Practical gifts for teens, boys, girls, friends, mother, father, her or him.",Brand: Wesley
https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-121,American Tourister Spin 49 cms Teal Laptop Backpack,"₹1,699",4.0,"1,477",B07S13P8BW," Care Instructions: Hand Wash Only Outer Material: Polyester, Color: Teal ; Ideal For: Men ; Laptop Sleeve: Yes ; With Rain Cover: No ; Pattern: Printed Capacity: 29 liters; Weight: 500 grams; Dimensions: 33 cms x 28 cms x 49 cms (LxWxH) Number of compartments: 2 Laptop Compatibility: Yes, Laptop Size: 15.4 inch , Strap Type: Adjustable Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase Internal Organizer in the front for secure placement & easy access of all your essentials Pockets on both sides to accommodate essentials like your umbrella & sipper/bottle Includes a laptop compartment that can easily accommodate a laptop upto 15.4 inches Country of Origin: India Mesh padding on back & shoulder straps for superior comfort and breathability",Brand: American Tourister
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-122,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"₹1,399",4.1,"1,323",B08PSX1LN9," ROOMY ENOUGH BACKPACK FOR MEN: This laptop bag for men is ultra lightweight comes with three main compartments having the capacity of approx 45 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 3 main compartments to store all your essentials and 1 small front pocket to carry small accessories. It also features an Internal Organiser (small pockets inside a office bag for men / office bag for women). COMFORTABLE TRAVEL : This backpack for men has Honeycomb padded structure which helps you travelling comfortably all day long, provides proper air circulation while in summer also to prevent you feel more relax. The laptop bag for men comes with Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. CAPACITY : 45L; Weight: 0.7kg ; Dimensions: 56x36x25cm ; Utility: Ideal for Travel, Hiking, Trekking & Camping. OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover, Internal Organiser (Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps), 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc. QUALITY OF BACKPACK FOR MEN: A major problem in many rucksack/office bag for men is that it get torn between your journey but this laptop bag for men is strong enough to hold even the heaviest of your items without any problem. It is made up of a strong polyester material, is stitched properly, and is bartacked on every pressure point for extra strength. OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap, Breathable Mesh etc.",Brand: Half Moon 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjk3OTU4ODIxMzYwMTY5OjE2ODg2NjAxMzc6c3BfbXRmOjIwMTUyMzM1ODQ3ODk4OjowOjo&url=%2FArtistix-Backpack-Anti-Theft-Charging-Resistance%2Fdp%2FB082PKX18C%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660137%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Artistix Talon Anti Theft Design Laptop Backpack, With USB Charging Port (46 Cm, 25L,Black)",₹999,4.3,"3,441",B082PKX18C," Care Instructions: Hand Wash Only Fit Type: Western MATERIAL: High Density Nylon, Water Resistance. Dimension: L x W x H (46 x 30 x 14 cm). Capacity: 25 Litres. No. of compartment: 1 FRONT STASH POCKET for small book, documents, goggle, medicines etc. TROLLEY CASE for easy to carry. AIR MESH and PU FOAM- BACK PADDING give extreme comfort. Reflective in front for night safety. USB CHARGING PORT. Extended out charging port allows you to charge your phone while you are on the move. With an attached charging dock, you may connect a portable power bank with ease. 12 months warranty",Brand: Artistix 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjk3OTU4ODIxMzYwMTY5OjE2ODg2NjAxMzc6c3BfbXRmOjIwMTA4NzM1NjIyNDk4OjowOjo&url=%2FClownfish-Victor-Leather-Backpack-Laptops%2Fdp%2FB07PHSQ1SJ%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660137%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,THE CLOWNFISH Vegan Leather Mature Unisex Laptop Backpack,"₹1,299",4.1,732,B07PHSQ1SJ," ➧ PREMIUM MATERIAL: This stylish attractive backpack is made of high quality, water-resistant synthetic Vegan Leather material. For the inner lining, we use soft feel premium quality polyester fabric. The metal fittings, zippers and buckles used are of premium quality. ➧CONVENIENT DESIGN: This professional backpack is designed with two main storage compartments with separate cushioned sleeve to protect your laptop.It can carry laptops up to 14 inches. It also comes with an additional outer compartment and internal organized pockets to store small items.This backpack comes with padded handles and adjustable shoulder strap. Soft foam used inside the shoulder strap helps reduce stress during commute. ➧ USB FEATURE & STORAGE: External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. ➧STORAGE & SPACE: Ideal for laptop up to 14 inch. Dimensions are (L) 32 x (W)16 x (H) 42 cm. Total capacity : 27 litres. ➧ONE YEAR WARRANTY: The Clownfish offers a 1-year warranty on the product against any manufacturing defect.",Brand: The Clownfish 
https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-125,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),₹808,4.4,"1,135",B08F9QYRZB," Care Instructions: Hand Wash Only Comfortable adjustable padded shoulder straps that evenly distributes weight MATERIAL & QUALITY:-Made from premium water resistant Polyester, Nylon, Plastic, Metal, Fabric provide strengthen and long-lasting performance Adjustable Strap Special Features: Radium strip on shoulder pad 30 L Storage Capacity",Brand: BEAUTY GIRLS 
https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-126,"DIVULGE Multi Utility Drawstring Bag (Black , 16 L)",₹155,4.0,"1,127",B07PXTDBH4," Made with coated polyester fabric which makes the backpack Sturdy, durable and highly water resistant and The strings used are stretchable and of premium quality. <br> Comes with side gussets, ensures extended storage space. <br> Storage capacity up-to 16 litres.; Dimensions: Width - 12 inches & Height - 18 inches. <br> Closure type is Drawstring type Which Makes it to Store Things Quickly <br> Pattern Name: Solid; Age Range Description: Adult <br>",Brand: DIVULGE
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-127,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),₹429,4.3,"9,206",B07F2H25NP," Material / Dimension : Outer Material - Premium leatherette Fabric, Inner Material – Soft Polyester, Size: 43 cm x 23 cm x 23 cm. (L x B x H), Color : Black Capacity: 23 Liters, 1 Large Double Zip Closure Compartment, 1 external Mesh Organizer Pocket for the earphones, ID card, Sanitizer, House keys, Fitness Band. 1 Main Compartment for all your Gym Clothes, Gym belt, towel, Gym gloves, shaker, shoe Pair etc. Design: Design with Self Embossed logo On the Premium Leatherette Heavy Quality Material. 3.8 Cm Wide and 125 cm Long Adjustable Handle and Double side easy carry handle. Manufacturing & Warranty: This Product is made in INDIA By “The INDIAN KARIGAR “ and pass though the many quality checks and tests This Product is come With 1 year of Warranty. Suitable: Auxter Black Gym Bag/ Duffel bag is suitable for gym, Day trip bag, casual round bag, travel bag is suitable for men women boys and Girls. This Bag is trending For Gift Purpose",Brand: AUXTER 
https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1688660137&sprefix=ba%2Caps%2C283&sr=8-128,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹249,3.8,"2,635",B07WKM1YZC," Non-toxic and soft fabric made from safe materials to be used by kids and Washable Soft And Cuddly Filling & Embroidery work Soft Toy School Bag For Kids, Travelling Bag, Carry Bag, Picnic Bag, Teddy Bag Very Attractive To Make You Have A Good Feeling All The Time, Gift this soft, smooth and cuddly teddy as a great gift to your loved one color :- Red, Size :- 38 x 34 x 8 and Bag capacity is 10L",Brand: DZert 
